rowid,utility_id_ferc1,utility_id_ferc1_label,utility_id_pudl,utility_id_pudl_label,utility_name_ferc1,report_year,rate_schedule_type,billing_status,rate_schedule_description,sales_mwh,dollar_value,avg_customers_per_month,kwh_per_customer,revenue_per_kwh,Conatins CARE/FERA?,record_id
278661,277,Massachusetts Electric Company,175,Massachusetts Electric Co,Massachusetts Electric Company,2022,commercial,billed,Gen Service - Demand G2,395690,67164360,1982,199642,0.169699997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001308_small_or_commercial_salesgen_service__demand_g2
278662,277,Massachusetts Electric Company,175,Massachusetts Electric Co,Massachusetts Electric Company,2022,commercial,billed,Gen Service - Small G1,728795,-66529668,62980,11572,-0.091300003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001308_small_or_commercial_salesgen_service__small_g1
278663,277,Massachusetts Electric Company,175,Massachusetts Electric Co,Massachusetts Electric Company,2022,commercial,billed,Time of Use - Large G3,243848,36338300,173,1409526,0.149000004,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001308_small_or_commercial_salestime_of_use__large_g3
278664,277,Massachusetts Electric Company,175,Massachusetts Electric Co,Massachusetts Electric Company,2022,commercial,billed,,1391265,40417644,66635,20879,0.029100001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001308_total
278665,277,Massachusetts Electric Company,175,Massachusetts Electric Co,Massachusetts Electric Company,2022,commercial,billed,Res - Regular R1,14783,2204962,1141,12956,0.149200007,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001308_small_or_commercial_salesres__regular_r1
278666,447,Mountrail-Williams Electric Cooperative,15872,Mountrail-Williams Electric Cooperative,Mountrail-Williams Electric Cooperative,2022,commercial,billed,Small Commercial <1000KW,915812,79387664,4039,226742.2656,0.0867,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011785_4422
278667,447,Mountrail-Williams Electric Cooperative,15872,Mountrail-Williams Electric Cooperative,Mountrail-Williams Electric Cooperative,2022,commercial,billed,Irrigation,2532,294376,121,20925.61914,0.116300002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011785_irr
278668,447,Mountrail-Williams Electric Cooperative,15872,Mountrail-Williams Electric Cooperative,Mountrail-Williams Electric Cooperative,2022,commercial,billed,,987050,86074336,7558,130596.7188,0.087200001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011785_total
278669,447,Mountrail-Williams Electric Cooperative,15872,Mountrail-Williams Electric Cooperative,Mountrail-Williams Electric Cooperative,2022,commercial,billed,Small Commercial <50 KW,68706,6392299,3398,20219.54102,0.093000002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011785_4421
278670,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,25 - Interruptible,0,0,0,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_304smcom2
278671,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,20 - Small Commercial,43683,4811139,1681,25986.31836,0.110100001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_304smcom1
278672,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,91 - Off Peak,287,22384,3,95666.66406,0.078000002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_304smcom4
278673,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,93 - Electric Vehicle,3,677,4,750,0.225700006,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_304smcom5
278674,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,95 - Dual Fuel,59,5404,2,29500,0.091600001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_304smcom6
278675,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,,50955,5645390,1691,30133.05664,0.110799998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_total
278676,394,Alaska Electric Light and Power Company,19,Alaska Electric Light&Power Co,Alaska Electric Light and Power Company,2022,commercial,billed,28 - Cruise Ships,6923,805786,1,6923000,0.116400003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c011150_304smcom3
278677,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,Renewable Rate Rider,,24472770,0,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_renewable_rate_rider
278678,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,6 Private Area Lighting Svc,11131,1891072,,,0.1699,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_6_private_area_lighting_svc
278679,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,,3622257,422637408,58393,62032,0.116700001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_total
278680,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,Fuel Adjustment Clause,,84698680,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_fuel_adjustment_clause
278681,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,2A Small Power Service,916685,99535120,53451,17150,0.108599998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_2a_small_power_service
278682,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,4B Large Power Svc--TOU,726214,43393148,138,5262420,0.059799999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_4b_large_power_svctou
278683,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,3C General Power Service--TOU,176071,19825772,745,236337,0.112599999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_3c_general_power_servicetou
278684,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,Energy Efficiency,,14454223,0,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_energy_efficiency
278685,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,3B General Power Service--TOU,1538341,117075008,3084,498814,0.076099999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_3b_general_power_servicetou
278686,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,5B Industrial Power Svc--TOU,13759,1018103,1,13759000,0.074000001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_5b_industrial_power_svctou
278687,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,3E Pilot Municipalities & Counties General Power--TOU,11908,1407753,65,183200,0.118199997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_3e_pilot_municipalities__counties_general_powertou
278688,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,10B Irrigation Service--TOU,17075,1357374,208,82091,0.079499997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_10b_irrigation_servicetou
278689,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,3D Pilot Municipalities & Counties General Power--TOU,109915,8149048,189,581561,0.074100003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_3d_pilot_municipalities__counties_general_powertou
278690,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,15B Large Svc for Public Univ,72070,3292909,1,72070000,0.045699999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_15b_large_svc_for_public_univ
278691,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,10A Irrigation Service,2995,240505,102,29363,0.080300003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_10a_irrigation_service
278692,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,2B Small Power Service--TOU,11347,1220491,408,27811,0.107600003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_2b_small_power_servicetou
278693,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,35B Large Power Service--TOU,14746,604532,1,14746000,0.041000001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_35b_large_power_servicetou
278694,263,Public Service Company of New Mexico,274,Public Service Co of NM,Public Service Company of New Mexico,2022,commercial,billed,33B General Power Service--TOU,,894,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001218_33b_general_power_servicetou
278695,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02GNSV0029-WA NON RES TOU PILOT,142,25734,1,142000,0.181199998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02gnsv0029wa_non_res_tou_pilot
278696,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07LNX00312 - ID LINE EXT,,19028,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07lnx00312__id_line_ext
278697,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01LGSV048M-LRG GEN SRVC 1,53888,3008216,1,53888000,0.055799998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01lgsv048mlrg_gen_srvc_1
278698,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05OALT015N-OUTD AR LGT SR - A,2435,230423,1504,1619,0.094599999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05oalt015noutd_ar_lgt_sr__a
278699,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01COSTS029-OR GEN SVC TOU PILOT COS>30KW,-4,-178,0,,0.044500001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01costs029or_gen_svc_tou_pilot_cos30kw
278700,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08CGA23137-UT NET MTR SMALL GEN SVC,252,24666,11,22909,0.097900003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08cga23137ut_net_mtr_small_gen_svc
278701,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08LNX00014-80% MIN MNTHLY,,2239567,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08lnx0001480_min_mnthly
278702,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01COST23MT-OR GEN SVC COST TOU MTR,180,7237,0,,0.040399998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01cost23mtor_gen_svc_cost_tou_mtr
278703,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01LNX00102-LINE EXT 80% G,,1297535,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01lnx00102line_ext_80_g
278704,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07GNSV0009-GEN SRVC-HI VO,52484,3396468,3,17494668,0.0647,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07gnsv0009gen_srvchi_vo
278705,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07LNX00040-ADV+REFCHG+80%,,27431,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07lnx00040advrefchg80
278706,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08GNSV009A-GEN SRVC HI VO,26899,1241456,2,13449500,0.0462,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08gnsv009agen_srvc_hi_vo
278707,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02LNX00311 - LINE EXT 80% GUARANTEE,,28792,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02lnx00311__line_ext_80_guarantee
278708,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08LNX00312 UT IRG LINE EXT,,4151,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08lnx00312_ut_irg_line_ext
278709,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07NMT06135 - ID NET MTR - LARGE GEN SVC,3003,280819,8,375375,0.093500003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07nmt06135__id_net_mtr__large_gen_svc
278710,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - BLUE SKY REVENUE-COMMERCIAL,,21064,1,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__blue_sky_revenuecommercial
278711,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01COST28MT-OR GEN SVC>30KW COST TOU MTR,450,21921,0,,0.048700001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01cost28mtor_gen_svc30kw_cost_tou_mtr
278712,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05GNSV0025-WY GEN SRVC - A,233457,22882286,18492,12624,0.097999997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05gnsv0025wy_gen_srvc__a
278713,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - BLUE SKY REVENUE-COMMERCIAL,,820935,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__blue_sky_revenuecommercial
278714,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - COMMUNITY SOLAR REVENUE,,175285,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__community_solar_revenue
278715,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08LNX00004-ANNUAL 80%GUAR,,264629,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08lnx00004annual_80guar
278716,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - REVENUE_ACCOUNTING ADJUSTMENTS,,-407663,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__revenue_accounting_adjustments
278717,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08SSLR0023-SMALL GEN SVC SUBSCR SOLAR,3766,411234,0,,0.109200001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08sslr0023small_gen_svc_subscr_solar
278718,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08GNSV0008 - UT GEN SVC TOU > 1000KW,870984,62204616,117,7444308,0.071400002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08gnsv0008__ut_gen_svc_tou__1000kw
278719,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06GNSV025F-GEN SRVC-< 20,919,158956,84,10940,0.172999993,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06gnsv025fgen_srvc_20
278720,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - DSM REVENUE-COMMERCIAL,,960601,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__dsm_revenuecommercial
278721,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - REVENUE_ACCOUNTING ADJUSTMENTS,,-313743,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__revenue_accounting_adjustments
278722,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05GNSV0028-GEN SVC > 15 KW - B,90259,7423655,385,234439,0.082199998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05gnsv0028gen_svc__15_kw__b
278723,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01NMT23135 - OR NET MTR, GEN, < 30 kW",,523125,539,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01nmt23135__or_net_mtr_gen__30_kw
278724,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00114-TEMP SVC 12MO>,,322,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00114temp_svc_12mo
278725,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - REVENUE_ACCOUNTING ADJUSTMENTS,,-38947,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__revenue_accounting_adjustments
278726,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - BLUE SKY REVENUE-COMMERCIAL - A,,20462,1,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__blue_sky_revenuecommercial__a
278727,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - SOLAR FEED-IN REVENUE,,283715,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__solar_feedin_revenue
278728,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSV0029-OR GEN SVC TOU PILOT > 30 KW,,-531,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsv0029or_gen_svc_tou_pilot__30_kw
278729,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSB0723-OR GEN SVC DIR ACCESS <= 30KW,,17133,27,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsb0723or_gen_svc_dir_access__30kw
278730,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02LNX00312 - WA IRG LINE EXT,,9870,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02lnx00312__wa_irg_line_ext
278731,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06OALT015N-OUTD AR LGT SR,596,155923,438,1361,0.261599988,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06oalt015noutd_ar_lgt_sr
278732,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01RENW0023, OR RENW USAGE SPLY SRV",13223,651273,0,,0.0493,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01renw0023_or_renw_usage_sply_srv
278733,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08TCVLNXGN-TCV LNX - 80% GAR - NON RES,,271602,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08tcvlnxgntcv_lnx__80_gar__non_res
278734,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01HABT0023, OR HABITAT BLENDED SPLY SRV",2944,143960,0,,0.048900001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01habt0023_or_habitat_blended_sply_srv
278735,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02GNSB0024-WA GEN SRVC DO,27682,2963211,1500,18442,0.107000001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02gnsb0024wa_gen_srvc_do
278736,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSB0728 - OR GEN SVC DIR ACCESS >30KW,,11071,1,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsb0728__or_gen_svc_dir_access_30kw
278737,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSVT028-OR GEN SVC>30KW TOU MTR,,32938,6,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsvt028or_gen_svc30kw_tou_mtr
278738,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01STDAY023 - OR DAY STD OFR, SCH 23",3562,279376,0,,0.078400001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01stday023__or_day_std_ofr_sch_23
278739,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - OR GAIN ON SALE OF ASSET,,-16501,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__or_gain_on_sale_of_asset
278740,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - BLUE SKY REVENUE-COMMERCIAL,,3203,1,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__blue_sky_revenuecommercial
278741,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05GNSV025F-GEN SRVC-FL RA - A,987,155552,171,5772,0.157600001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05gnsv025fgen_srvcfl_ra__a
278742,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02LGSB0036-LRG GEN SVC IRG,38334,3419136,72,532417,0.089199997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02lgsb0036lrg_gen_svc_irg
278743,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01LPRS047M-PART REQ SRVC,47204,4442551,5,9440800,0.094099998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01lprs047mpart_req_srvc
278744,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06NMT32135-CA GEN SVC NET MTR>20KW,3059,466823,36,84972,0.152600005,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06nmt32135ca_gen_svc_net_mtr20kw
278745,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01OALT015N-OUTD AR LGT NR,4876,515322,2644,1844,0.105700001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01oalt015noutd_ar_lgt_nr
278746,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"UTAH - 08LNX00310 - IRR, 80% ANNUAL MIN + 80% ?",,42844,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08lnx00310__irr_80_annual_min__80_
278747,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - DSM REVENUE-COMMERCIAL,,4973347,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__dsm_revenuecommercial
278748,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02GNSV024F-WA GEN SRVC-FL,1227,179683,107,11467,0.146400005,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02gnsv024fwa_gen_srvcfl
278749,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00103-LINE EXT 80% G - B,,585,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00103line_ext_80_g__b
278750,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07TCVLNXGN-TCV LNX - 80% GAR - NON RES,,1122,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07tcvlnxgntcv_lnx__80_gar__non_res
278751,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05OALT015N-OUTD AR LGT SR - B,254,26512,139,1827,0.104400001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05oalt015noutd_ar_lgt_sr__b
278752,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - DSM REVENUE-LARGE COMMERCIAL,,121289,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__dsm_revenuelarge_commercial
278753,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08ABL-NRES - APPLICANT BUILT LINE,,1303,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08ablnres__applicant_built_line
278754,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSV0748 LG GEN SVC DIR ACCESS 1000KW+,,1134205,3,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsv0748_lg_gen_svc_dir_access_1000kw
278755,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02NMB24135-WA NET METERING,235,33485,28,8393,0.142499998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02nmb24135wa_net_metering
278756,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02OALTB15N-WA OUTD AR LGT NR,471,53541,442,1066,0.113700002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02oaltb15nwa_outd_ar_lgt_nr
278757,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - OTHER CUSTOMER RETAIL REVENUE,,103913,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__other_customer_retail_revenue
278758,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,LESS MULTIPLE BILLINGS,,,-22373,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_less_multiple_billings
278759,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01COST0048 - 01LGSV0048,1543336,63487856,0,,0.041099999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01cost0048__01lgsv0048
